timestamp_iso,elapsed_s,run_id,controller_type,enabled,phase,target_temp_c,vessel_temp_c,jacket_temp_c,jacket_minus_vessel_c,heater_pwm_percent,fan_state,safety_limited,safety_reason,ambient_temp_c,seconds_since_pwm_change,predicted_vessel_t_plus_15s,predicted_jacket_t_plus_15s,predicted_vessel_t_plus_30s,predicted_jacket_t_plus_30s,predicted_vessel_t_plus_60s,predicted_jacket_t_plus_60s,vessel_prediction_error_15s,jacket_prediction_error_15s,vessel_prediction_error_30s,jacket_prediction_error_30s,vessel_prediction_error_60s,jacket_prediction_error_60s,arduino_heater_reply,arduino_fan_reply
2026-05-22T15:25:31,1463.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.75,30.64,0.89,60,0,0,,26.69,0.00,29.9054,32.4371,30.0452,34.6205,30.3480,40.4533,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:32,1464.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.62,0.89,60,0,0,,26.69,1.00,29.8939,32.4260,30.0354,34.6215,30.3400,40.4707,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:33,1465.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.62,0.89,60,0,0,,26.69,2.00,29.8838,32.4299,30.0258,34.6336,30.3325,40.4908,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:34,1466.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.74,30.66,0.92,60,0,0,,26.69,3.00,29.8873,32.4800,30.0309,34.6975,30.3411,40.5641,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:35,1467.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.74,30.66,0.92,60,0,0,,26.69,4.00,29.8939,32.4686,30.0358,34.6719,30.3426,40.5332,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:36,1468.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.72,30.67,0.95,60,0,0,,26.69,5.00,29.8852,32.7371,30.0269,35.2546,30.3174,41.2390,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:37,1469.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.72,30.66,0.94,60,0,0,,26.69,6.00,29.8770,32.7216,30.0172,35.2322,30.3062,41.2114,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:38,1470.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.67,0.94,60,0,0,,26.69,7.00,29.8809,32.7364,30.0217,35.2551,30.3125,41.2449,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:39,1471.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.70,0.99,60,0,0,,26.69,8.00,29.8749,32.7720,30.0179,35.2945,30.3105,41.2818,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:40,1472.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.74,30.67,0.93,60,0,0,,26.69,9.00,29.8832,32.7250,30.0216,35.2301,30.3097,41.2145,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:41,1473.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.72,1.01,60,0,0,,26.69,10.00,29.8730,32.1979,30.0209,34.3773,30.2981,40.5610,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:42,1474.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.72,1.01,60,0,0,,26.69,11.00,29.8610,32.1857,30.0056,34.3489,30.2789,40.5248,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:43,1475.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.74,30.72,0.98,60,0,0,,26.69,12.00,29.8761,32.1872,30.0199,34.3530,30.2937,40.5344,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:44,1476.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.71,0.98,60,0,0,,26.69,13.00,29.8858,32.1767,30.0303,34.3384,30.3028,40.5191,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:45,1477.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.74,30.72,0.98,60,0,0,,26.69,14.00,29.8858,32.1929,30.0307,34.3624,30.3052,40.5477,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:46,1478.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.74,1.03,60,0,0,,26.69,15.00,29.8805,32.8126,30.0233,35.3320,30.3154,41.3303,-0.1954,-1.6971,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:47,1479.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.73,1.02,60,0,0,,26.69,16.00,29.8671,32.7956,30.0076,35.3068,30.2974,41.3065,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:48,1480.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.73,1.02,60,0,0,,26.69,17.00,29.8676,32.7970,30.0085,35.3110,30.2995,41.3108,-0.1738,-1.6999,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:49,1481.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.76,1.05,60,0,0,,26.69,18.00,29.8660,32.8354,30.0086,35.3587,30.3021,41.3643,-0.1773,-1.7200,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:50,1482.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.70,30.74,1.04,60,0,0,,26.69,19.00,29.8632,32.8019,30.0037,35.3082,30.2932,41.3071,-0.1939,-1.7286,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:51,1483.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.77,1.04,60,0,0,,26.69,20.00,29.8708,32.8437,30.0122,35.3691,30.3061,41.3868,-0.1552,-1.9671,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:52,1484.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.77,1.06,60,0,0,,26.69,21.00,29.8766,32.8360,30.0182,35.3484,30.3093,41.3573,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:53,1485.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.78,1.05,60,0,0,,26.69,22.00,29.8766,32.8485,30.0176,35.3660,30.3100,41.3806,-0.1509,-1.9564,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:54,1486.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.78,1.07,60,0,0,,26.69,23.00,29.8768,32.8457,30.0184,35.3572,30.3098,41.3673,-0.1649,-1.9920,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:55,1487.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.70,30.79,1.09,60,0,0,,26.69,24.00,29.8618,32.8586,30.0038,35.3736,30.2961,41.3867,,,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:56,1488.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.72,30.80,1.08,60,0,0,,26.69,25.00,29.8752,32.2889,30.0178,34.7177,30.3125,41.7305,-0.1632,-1.9250,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:57,1489.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.72,30.81,1.09,60,0,0,,26.69,26.00,29.8842,32.3022,30.0274,34.7309,30.3219,41.7466,-0.1530,-1.3879,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:58,1490.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.71,30.81,1.10,60,0,0,,26.69,27.00,29.8804,32.3030,30.0238,34.7263,30.3177,41.7305,-0.1661,-1.3772,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:25:59,1491.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.72,30.80,1.08,60,0,0,,26.69,28.00,29.8809,32.2930,30.0230,34.7146,30.3161,41.7225,-0.1658,-1.3767,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:26:00,1492.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.80,1.07,60,0,0,,26.69,29.00,29.8900,32.2979,30.0326,34.7238,30.3266,41.7376,-0.1558,-1.3929,,,,,SIM:HEATER=60,SIM:FAN=0
2026-05-22T15:26:01,1493.00,model_control_20260522_152530,model_predictive_control,1,model_control,35.00,29.73,30.81,1.08,60,0,0,,26.69,30.00,29.8868,32.8893,30.0285,35.4047,30.3217,41.4234,-0.1505,-2.0026,-0.3152,-3.8105,,,SIM:HEATER=60,SIM:FAN=0
