timestamp_iso,elapsed_s,run_id,controller_type,enabled,phase,target_temp_c,vessel_temp_c,jacket_temp_c,jacket_minus_vessel_c,heater_pwm_percent,fan_state,safety_limited,safety_reason,ambient_temp_c,seconds_since_pwm_change,predicted_vessel_t_plus_15s,predicted_jacket_t_plus_15s,predicted_vessel_t_plus_30s,predicted_jacket_t_plus_30s,predicted_vessel_t_plus_60s,predicted_jacket_t_plus_60s,vessel_prediction_error_15s,jacket_prediction_error_15s,vessel_prediction_error_30s,jacket_prediction_error_30s,vessel_prediction_error_60s,jacket_prediction_error_60s,arduino_heater_reply,arduino_fan_reply
2026-05-21T11:28:10,18.21,model_control_20260521_112810,model_predictive_control,0,idle_monitor,34.00,21.80,28.00,6.20,0,0,0,,21.80,18.21,21.7971,27.9274,21.7897,28.1329,21.7713,30.5296,,,,,,,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-21T11:28:11,19.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,27.90,6.10,70,0,0,,21.80,0.00,21.7806,28.8049,21.7857,30.3123,21.7637,36.0570,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:12,20.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,28.00,6.20,70,0,0,,21.80,1.00,21.7811,28.9112,21.7892,30.3944,21.7786,35.8293,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:13,21.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,27.90,6.10,70,0,0,,21.80,2.00,21.7805,28.8049,21.7856,30.3129,21.7634,36.0641,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:14,22.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,27.90,6.10,70,0,0,,21.80,3.00,21.7806,28.8102,21.7870,30.3111,21.7702,35.9262,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:15,23.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.90,27.90,6.00,70,0,0,,21.80,4.00,21.8246,28.8098,21.8334,30.3181,21.8192,35.9391,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:16,24.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,27.90,6.10,70,0,0,,21.80,5.00,21.8590,29.1804,21.8475,31.1205,21.8587,36.8240,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:17,25.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.90,27.90,6.00,70,0,0,,21.80,6.00,21.8477,29.1812,21.8410,31.1286,21.8573,36.8156,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:18,26.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,28.00,6.20,70,0,0,,21.80,7.00,21.8593,29.2826,21.8492,31.2079,21.8660,36.7446,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:19,27.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.60,27.90,6.30,70,0,0,,21.80,8.00,21.7156,29.1757,21.7000,31.1111,21.7025,36.9391,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:20,28.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.90,27.90,6.00,70,0,0,,21.80,9.00,21.7375,29.1760,21.7359,31.1246,21.7568,36.7799,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-21T11:28:21,29.21,model_control_20260521_112810,model_predictive_control,1,model_control,34.00,21.80,27.90,6.10,70,0,0,,21.80,10.00,21.8589,29.1825,21.8470,31.1248,21.8578,36.8416,,,,,,,OK:THERMAL_ACC=70,OK:FAN_OFF
